order_id,customer_id,product_id,quantity,sales_amount,profit,discount,order_date,return_flag
CA-2016-153598,NM-18520,TEC-AC-10003870,5,1649.95,659.98,0.0,2016-12-03,0.0
CA-2016-153598,NM-18520,FUR-FU-10001085,6,111.9,51.474,0.0,2016-12-03,0.0
US-2016-108497,MH-17290,FUR-BO-10004218,5,599.165,35.245,0.15,2016-06-14,0.0
CA-2016-113096,SZ-20035,OFF-ST-10003455,3,46.53,12.0978,0.0,2016-09-02,0.0
CA-2014-136861,PR-18880,FUR-FU-10001967,2,31.984,1.999,0.2,2014-09-05,0.0
CA-2017-117422,FC-14245,OFF-AP-10000938,2,161.568,16.1568,0.2,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-AP-10000938,2,161.568,16.1568,0.2,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-AP-10000938,2,161.568,16.1568,0.2,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-PA-10002195,1,4.064,1.3716,0.2,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-PA-10002195,1,4.064,1.3716,0.2,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-PA-10002195,1,4.064,1.3716,0.2,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-BI-10002799,4,6.216,-4.9728,0.7,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-BI-10002799,4,6.216,-4.9728,0.7,2017-10-21,0.0
CA-2017-117422,FC-14245,OFF-BI-10002799,4,6.216,-4.9728,0.7,2017-10-21,0.0
CA-2017-129707,LH-16750,OFF-AR-10000246,4,8.896,0.6672,0.2,2017-04-25,0.0
CA-2015-160171,RM-19675,OFF-AP-10000275,5,1640.7,459.396,0.0,2015-10-19,0.0
CA-2015-160171,RM-19675,OFF-AP-10000275,5,1640.7,459.396,0.0,2015-10-19,0.0
CA-2015-160171,RM-19675,TEC-AC-10000892,3,270.0,97.2,0.0,2015-10-19,0.0
CA-2015-160171,RM-19675,TEC-AC-10000892,3,270.0,97.2,0.0,2015-10-19,0.0
CA-2014-103317,DM-13525,FUR-FU-10001591,2,19.52,5.368,0.2,2014-07-05,0.0
CA-2014-103317,DM-13525,OFF-BI-10001787,5,9.81,-6.867,0.7,2014-07-05,0.0
CA-2014-103317,DM-13525,FUR-FU-10003192,3,213.216,15.9912,0.2,2014-07-05,1.0
CA-2016-167115,EH-14185,OFF-BI-10004600,2,588.784,183.995,0.2,2016-04-04,0.0
CA-2016-167115,EH-14185,OFF-BI-10004600,2,588.784,183.995,0.2,2016-04-04,0.0
US-2017-153633,TC-21295,OFF-AR-10002335,1,2.064,0.1548,0.2,2017-11-13,0.0
CA-2017-155929,AI-10855,OFF-PA-10000859,2,6.368,2.388,0.2,2017-09-09,0.0
CA-2015-148712,JM-15535,TEC-AC-10003198,1,99.6,36.852,0.0,2015-04-17,0.0
CA-2015-148712,JM-15535,OFF-BI-10001900,13,62.296,21.0249,0.2,2015-04-17,0.0
CA-2015-148712,JM-15535,OFF-AR-10000614,3,10.71,2.7846,0.0,2015-04-17,0.0
CA-2016-128307,BE-11335,OFF-EN-10003040,1,20.936,7.0659,0.2,2016-07-25,0.0
CA-2016-128307,BE-11335,OFF-EN-10003040,1,20.936,7.0659,0.2,2016-07-25,0.0
CA-2016-128307,BE-11335,OFF-EN-10003040,1,20.936,7.0659,0.2,2016-07-25,0.0
US-2016-127425,DR-12880,TEC-PH-10003442,6,33.0,8.25,0.0,2016-08-26,0.0
US-2016-127425,DR-12880,TEC-AC-10002800,5,249.95,87.4825,0.0,2016-08-26,0.0
US-2014-119081,TA-21385,OFF-SU-10000157,3,357.93,7.1586,0.0,2014-09-12,0.0
US-2014-119081,TA-21385,TEC-AC-10001542,5,57.4,10.906,0.0,2014-09-12,0.0
US-2014-119081,TA-21385,OFF-BI-10004519,2,331.96,149.382,0.0,2014-09-12,0.0
US-2014-119081,TA-21385,FUR-FU-10003464,2,40.56,12.9792,0.0,2014-09-12,0.0
CA-2016-140613,KN-16705,OFF-SU-10004261,5,86.2,24.998,0.0,2016-07-22,0.0
US-2017-108700,PJ-18835,OFF-PA-10004733,6,38.016,13.7808,0.2,2017-05-19,0.0
CA-2017-160962,MC-17605,OFF-ST-10001325,1,8.384,0.7336,0.2,2017-04-28,0.0
CA-2017-160962,MC-17605,OFF-AR-10003056,2,6.848,0.7704,0.2,2017-04-28,0.0
CA-2017-130631,BS-11755,OFF-FA-10000089,5,19.6,9.604,0.0,2017-12-29,0.0
CA-2017-130631,BS-11755,FUR-FU-10004093,2,68.46,20.538,0.0,2017-12-29,0.0
CA-2017-116680,PK-19075,OFF-BI-10004022,6,13.344,4.3368,0.2,2017-09-04,0.0
CA-2017-116680,PK-19075,FUR-TA-10001771,8,1478.272,92.392,0.2,2017-09-04,0.0
US-2014-107405,TS-21205,OFF-ST-10002301,1,16.272,-3.8646,0.2,2014-03-21,0.0
CA-2017-101574,BD-11725,FUR-FU-10001706,3,9.24,4.4352,0.0,2017-09-28,0.0
CA-2017-101574,BD-11725,FUR-FU-10001706,3,9.24,4.4352,0.0,2017-09-28,0.0
CA-2017-101574,BD-11725,FUR-FU-10001706,3,9.24,4.4352,0.0,2017-09-28,0.0
CA-2014-146591,TS-21340,OFF-BI-10003676,10,32.34,-23.716,0.7,2014-01-19,0.0
CA-2014-146591,TS-21340,OFF-PA-10000659,4,56.064,19.6224,0.2,2014-01-19,0.0
CA-2014-146591,TS-21340,OFF-EN-10002504,5,108.72,36.693,0.2,2014-01-19,0.0
CA-2014-146591,TS-21340,FUR-BO-10001972,5,181.47,-320.597,0.7,2014-01-19,0.0
CA-2014-107706,ST-20530,OFF-PA-10000466,3,16.176,6.066,0.2,2014-02-14,0.0
CA-2016-122448,DB-13210,FUR-CH-10002774,3,122.352,13.7646,0.2,2016-06-09,0.0
CA-2014-132451,KF-16285,FUR-CH-10000454,3,585.552,73.194,0.2,2014-09-26,0.0
CA-2014-132451,KF-16285,OFF-PA-10004888,3,19.44,9.3312,0.0,2014-09-26,0.0
CA-2016-158547,JM-16195,OFF-AP-10003842,5,123.92,9.294,0.2,2016-05-30,0.0
CA-2017-116946,TS-21505,FUR-FU-10000320,5,13.36,4.008,0.2,2017-12-19,0.0
CA-2017-116946,TS-21505,FUR-FU-10000320,5,13.36,4.008,0.2,2017-12-19,0.0
CA-2017-116946,TS-21505,FUR-FU-10000320,5,13.36,4.008,0.2,2017-12-19,0.0
CA-2017-116946,TS-21505,FUR-FU-10000320,5,13.36,4.008,0.2,2017-12-19,0.0
CA-2017-116946,TS-21505,OFF-ST-10002554,2,78.256,-17.6076,0.2,2017-12-19,1.0
CA-2017-116946,TS-21505,OFF-ST-10002554,2,78.256,-17.6076,0.2,2017-12-19,1.0
CA-2017-116946,TS-21505,OFF-ST-10002554,2,78.256,-17.6076,0.2,2017-12-19,1.0
CA-2017-116946,TS-21505,OFF-ST-10002554,2,78.256,-17.6076,0.2,2017-12-19,1.0
CA-2017-116946,TS-21505,FUR-BO-10000468,7,102.018,-183.6324,0.7,2017-12-19,0.0
CA-2017-116946,TS-21505,FUR-BO-10000468,7,102.018,-183.6324,0.7,2017-12-19,0.0
CA-2017-116946,TS-21505,FUR-BO-10000468,7,102.018,-183.6324,0.7,2017-12-19,0.0
CA-2017-116946,TS-21505,FUR-BO-10000468,7,102.018,-183.6324,0.7,2017-12-19,0.0
CA-2017-121741,YC-21895,OFF-ST-10004459,2,750.68,37.534,0.0,2017-12-26,1.0
CA-2017-169691,Dp-13240,OFF-LA-10002312,3,44.4,22.2,0.0,2017-06-15,0.0
CA-2017-169691,Dp-13240,OFF-LA-10002312,3,44.4,22.2,0.0,2017-06-15,0.0
CA-2017-169691,Dp-13240,OFF-ST-10001291,5,84.55,22.8285,0.0,2017-06-15,0.0
CA-2017-169691,Dp-13240,OFF-ST-10001291,5,84.55,22.8285,0.0,2017-06-15,0.0
CA-2017-169691,Dp-13240,OFF-PA-10003022,3,17.94,8.7906,0.0,2017-06-15,0.0
CA-2017-169691,Dp-13240,OFF-PA-10003022,3,17.94,8.7906,0.0,2017-06-15,0.0
CA-2016-121356,SJ-20500,OFF-BI-10002133,3,128.4,62.916,0.0,2016-11-20,0.0
CA-2014-101770,KB-16240,OFF-BI-10001097,1,1.869,-1.3083,0.7,2014-03-31,0.0
CA-2017-105487,CS-12250,TEC-PH-10001336,1,103.192,11.6091,0.2,2017-10-08,0.0
CA-2017-105487,CS-12250,TEC-AC-10002305,2,36.0,6.48,0.0,2017-10-08,0.0
CA-2017-105487,CS-12250,TEC-AC-10003610,4,239.96,115.1808,0.0,2017-10-08,0.0
CA-2017-105487,CS-12250,OFF-ST-10002301,2,40.68,0.4068,0.0,2017-10-08,0.0
CA-2017-148999,EB-13870,FUR-CH-10002044,4,419.136,-68.1096,0.2,2017-01-30,0.0
CA-2014-107573,PB-19150,OFF-EN-10001099,3,23.472,7.6284,0.2,2014-12-12,0.0
CA-2015-156608,MT-18070,OFF-BI-10004140,4,3.592,-6.286,0.8,2015-10-24,0.0
CA-2017-134495,BF-11020,TEC-PH-10004897,3,23.976,-5.6943,0.2,2017-04-01,0.0
CA-2017-134495,BF-11020,OFF-LA-10000262,3,6.264,2.0358,0.2,2017-04-01,0.0
CA-2017-134495,BF-11020,OFF-AP-10002222,3,20.808,1.8207,0.2,2017-04-01,0.0
CA-2017-134495,BF-11020,FUR-CH-10003774,3,218.352,-19.1058,0.2,2017-04-01,0.0
CA-2017-164098,CG-12520,OFF-ST-10000615,2,18.16,1.816,0.2,2017-01-26,0.0
CA-2017-164098,CG-12520,OFF-ST-10000615,2,18.16,1.816,0.2,2017-01-26,0.0
CA-2014-105249,DH-13675,OFF-SU-10001225,2,7.36,0.1472,0.0,2014-11-28,0.0
CA-2014-105249,DH-13675,OFF-SU-10001225,2,7.36,0.1472,0.0,2014-11-28,0.0
CA-2014-105249,DH-13675,OFF-LA-10002043,4,41.4,19.872,0.0,2014-11-28,0.0
CA-2014-105249,DH-13675,OFF-LA-10002043,4,41.4,19.872,0.0,2014-11-28,0.0
CA-2014-105249,DH-13675,FUR-BO-10000330,4,411.332,-4.8392,0.15,2014-11-28,0.0
CA-2014-105249,DH-13675,FUR-BO-10000330,4,411.332,-4.8392,0.15,2014-11-28,0.0
CA-2015-113523,SC-20440,OFF-BI-10001249,4,7.656,-6.1248,0.7,2015-09-04,0.0
CA-2015-113523,SC-20440,OFF-BI-10001249,4,7.656,-6.1248,0.7,2015-09-04,0.0
CA-2017-117821,HG-15025,TEC-AC-10004469,2,63.92,19.176,0.2,2017-06-12,0.0
CA-2017-164378,MM-18055,OFF-AR-10001177,2,6.56,1.9024,0.0,2017-07-15,0.0
CA-2017-164378,MM-18055,OFF-LA-10000634,3,7.83,3.6018,0.0,2017-07-15,0.0
CA-2017-164378,MM-18055,TEC-AC-10004708,2,41.9,8.799,0.0,2017-07-15,0.0
CA-2017-164378,MM-18055,FUR-CH-10002084,6,664.146,88.5528,0.1,2017-07-15,0.0
CA-2017-164378,MM-18055,OFF-PA-10004519,2,8.96,4.3904,0.0,2017-07-15,1.0
CA-2017-127782,TH-21115,FUR-FU-10001847,1,3.312,0.6624,0.2,2017-11-02,0.0
CA-2017-127782,TH-21115,OFF-AP-10001962,3,20.136,1.2585,0.2,2017-11-02,0.0
CA-2017-127782,TH-21115,OFF-EN-10003845,3,8.856,2.8782,0.2,2017-11-02,0.0
CA-2017-127782,TH-21115,TEC-PH-10001817,4,859.2,-186.16,0.4,2017-11-02,0.0
US-2016-162026,JE-15745,OFF-PA-10000167,2,61.96,27.882,0.0,2016-10-08,0.0
CA-2016-150000,PG-18820,OFF-EN-10002973,4,17.92,8.6016,0.0,2016-04-08,0.0
CA-2015-168529,MB-17305,FUR-FU-10001588,5,145.9,62.737,0.0,2015-10-08,0.0
US-2017-152569,JD-16015,OFF-PA-10001736,2,56.704,19.1376,0.2,2017-05-15,0.0
US-2017-152569,JD-16015,TEC-PH-10002185,2,11.12,3.475,0.2,2017-05-15,0.0
US-2014-137680,JH-15430,OFF-PA-10000174,4,32.896,11.1024,0.2,2014-02-24,0.0
US-2014-137680,JH-15430,OFF-PA-10000174,4,32.896,11.1024,0.2,2014-02-24,0.0
US-2014-137680,JH-15430,OFF-PA-10000174,4,32.896,11.1024,0.2,2014-02-24,0.0
US-2014-137680,JH-15430,OFF-PA-10000069,3,22.776,7.6869,0.2,2014-02-24,0.0
US-2014-137680,JH-15430,OFF-PA-10000069,3,22.776,7.6869,0.2,2014-02-24,0.0
US-2014-137680,JH-15430,OFF-PA-10000069,3,22.776,7.6869,0.2,2014-02-24,0.0
CA-2015-103177,EN-13780,TEC-PH-10001795,3,239.97,2.3997,0.0,2015-05-30,0.0
CA-2015-103177,EN-13780,OFF-AP-10004540,2,160.32,44.8896,0.0,2015-05-30,0.0
CA-2015-103177,EN-13780,TEC-PH-10001527,3,128.85,3.8655,0.0,2015-05-30,0.0
US-2016-138408,KC-16255,TEC-AC-10003870,4,1319.96,527.984,0.0,2016-11-18,0.0
CA-2017-117667,MS-17980,FUR-CH-10004540,10,239.96,-10.284,0.3,2017-12-04,0.0
CA-2017-117667,MS-17980,FUR-FU-10004093,2,54.768,6.846,0.2,2017-12-04,0.0
CA-2017-117667,MS-17980,OFF-AR-10000716,3,13.392,3.1806,0.2,2017-12-04,0.0
CA-2017-117667,MS-17980,OFF-PA-10002709,5,23.92,8.671,0.2,2017-12-04,0.0
CA-2017-117667,MS-17980,TEC-AC-10000580,4,255.968,-28.7964,0.2,2017-12-04,0.0
CA-2016-110982,CK-12205,OFF-BI-10000829,6,21.552,7.0044,0.2,2016-06-05,0.0
CA-2016-110982,CK-12205,OFF-AP-10004859,4,58.24,15.7248,0.0,2016-06-05,0.0
CA-2016-147123,SJ-20125,OFF-PA-10000575,12,80.28,36.9288,0.0,2016-12-10,0.0
CA-2017-154501,EA-14035,OFF-AR-10002804,2,9.78,4.0098,0.0,2017-04-30,1.0
CA-2017-166933,MG-17890,OFF-FA-10002676,1,1.81,0.6516,0.0,2017-04-24,0.0
CA-2015-142055,AB-10255,OFF-PA-10003465,2,37.94,18.2112,0.0,2015-05-08,0.0
CA-2015-137106,SC-20260,TEC-PH-10000011,5,79.96,27.986,0.2,2015-03-31,0.0
CA-2017-136609,TB-21355,OFF-PA-10004381,3,115.296,40.3536,0.2,2017-08-06,0.0
CA-2017-160885,JK-16090,TEC-PH-10001795,4,2479.96,743.988,0.0,2017-12-02,0.0
US-2016-167472,CK-12595,TEC-AC-10001109,6,179.94,75.5748,0.0,2016-06-06,0.0
US-2016-167472,CK-12595,TEC-AC-10003038,3,26.85,5.1015,0.0,2016-06-06,0.0
US-2016-167472,CK-12595,TEC-AC-10003174,3,323.37,129.348,0.0,2016-06-06,0.0
US-2016-167472,CK-12595,OFF-PA-10000157,3,59.94,28.1718,0.0,2016-06-06,0.0
US-2016-167472,CK-12595,OFF-BI-10001721,3,64.14,30.7872,0.0,2016-06-06,0.0
US-2016-167472,CK-12595,OFF-BI-10000591,3,11.67,5.6016,0.0,2016-06-06,0.0
US-2016-167472,CK-12595,OFF-PA-10001534,2,12.96,6.2208,0.0,2016-06-06,0.0
CA-2015-120551,SS-20590,OFF-BI-10002071,3,17.43,8.0178,0.0,2015-04-13,0.0
US-2017-150595,LE-16810,FUR-CH-10000513,2,181.986,-54.5958,0.3,2017-05-22,0.0
US-2017-150595,LE-16810,OFF-BI-10003274,2,1.592,-2.6268,0.8,2017-05-22,0.0
US-2017-150595,LE-16810,OFF-SU-10000381,3,22.344,2.5137,0.2,2017-05-22,0.0
CA-2016-134936,ES-14080,FUR-TA-10001086,6,455.97,-218.8656,0.5,2016-12-19,0.0
CA-2016-134936,ES-14080,OFF-BI-10000174,6,10.44,-7.656,0.7,2016-12-19,0.0
CA-2016-134936,ES-14080,OFF-BI-10002103,2,5.214,-4.1712,0.7,2016-12-19,0.0
CA-2017-102967,MG-17890,OFF-ST-10001590,5,67.4,17.524,0.0,2017-09-22,1.0
CA-2017-151008,JM-16195,FUR-FU-10002396,2,25.16,10.5672,0.0,2017-09-07,0.0
CA-2017-151008,JM-16195,TEC-PH-10002807,4,126.56,47.46,0.2,2017-09-07,0.0
CA-2014-159800,SG-20470,OFF-AP-10004859,3,43.68,11.7936,0.0,2014-11-28,0.0
CA-2014-159800,SG-20470,TEC-AC-10003447,7,139.93,34.9825,0.0,2014-11-28,0.0
US-2014-159618,DB-12970,OFF-AR-10003183,1,2.672,0.334,0.2,2014-11-12,0.0
US-2014-159618,DB-12970,OFF-SU-10000432,6,16.656,-3.123,0.2,2014-11-12,0.0
US-2014-159618,DB-12970,TEC-AC-10003832,3,79.512,20.8719,0.2,2014-11-12,0.0
US-2014-159618,DB-12970,OFF-PA-10004100,7,36.288,12.7008,0.2,2014-11-12,0.0
US-2014-159618,DB-12970,FUR-BO-10004467,1,67.9932,-12.9987,0.32,2014-11-12,0.0
CA-2017-116113,JW-15220,FUR-FU-10002963,2,10.16,3.4544,0.0,2017-10-02,0.0
CA-2015-125066,KD-16495,FUR-FU-10003829,2,6.16,1.9712,0.0,2015-12-14,0.0
CA-2015-125066,KD-16495,OFF-AR-10003582,2,56.3,15.764,0.0,2015-12-14,0.0
US-2015-114741,IL-15100,OFF-PA-10000048,1,6.48,3.1104,0.0,2015-12-06,0.0
US-2015-114741,IL-15100,OFF-ST-10000078,5,1325.85,238.653,0.0,2015-12-06,0.0
US-2015-114741,IL-15100,OFF-LA-10004853,3,14.94,6.8724,0.0,2015-12-06,0.0
CA-2017-133263,JE-15610,OFF-BI-10001153,1,34.54,17.27,0.0,2017-03-31,0.0
CA-2017-133263,JE-15610,TEC-CO-10001449,5,2999.95,1439.976,0.0,2017-03-31,0.0
CA-2017-133263,JE-15610,OFF-BI-10000474,4,64.12,30.7776,0.0,2017-03-31,0.0
CA-2017-157966,SU-20665,OFF-AR-10000799,4,19.456,2.1888,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,OFF-AR-10000799,4,19.456,2.1888,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,OFF-AR-10000799,4,19.456,2.1888,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,TEC-MA-10002109,2,209.986,8.9994,0.3,2017-03-13,1.0
CA-2017-157966,SU-20665,TEC-MA-10002109,2,209.986,8.9994,0.3,2017-03-13,1.0
CA-2017-157966,SU-20665,TEC-MA-10002109,2,209.986,8.9994,0.3,2017-03-13,1.0
CA-2017-157966,SU-20665,OFF-AR-10003338,5,29.76,1.86,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,OFF-AR-10003338,5,29.76,1.86,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,OFF-AR-10003338,5,29.76,1.86,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,FUR-CH-10003606,1,89.768,-2.5648,0.3,2017-03-13,0.0
CA-2017-157966,SU-20665,FUR-CH-10003606,1,89.768,-2.5648,0.3,2017-03-13,0.0
CA-2017-157966,SU-20665,FUR-CH-10003606,1,89.768,-2.5648,0.3,2017-03-13,0.0
CA-2017-157966,SU-20665,TEC-CO-10001449,2,959.984,335.9944,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,TEC-CO-10001449,2,959.984,335.9944,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,TEC-CO-10001449,2,959.984,335.9944,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,OFF-PA-10001934,3,15.552,5.6376,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,OFF-PA-10001934,3,15.552,5.6376,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,OFF-PA-10001934,3,15.552,5.6376,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,TEC-PH-10001527,1,34.36,-7.3015,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,TEC-PH-10001527,1,34.36,-7.3015,0.2,2017-03-13,0.0
CA-2017-157966,SU-20665,TEC-PH-10001527,1,34.36,-7.3015,0.2,2017-03-13,0.0
CA-2014-151162,EA-14035,OFF-PA-10001033,3,98.376,35.6613,0.2,2014-12-05,1.0
CA-2014-151162,EA-14035,OFF-BI-10003719,4,29.94,-23.952,0.7,2014-12-05,0.0
CA-2014-151162,EA-14035,OFF-PA-10003036,3,17.472,5.6784,0.2,2014-12-05,0.0
CA-2014-151162,EA-14035,TEC-PH-10001870,1,36.738,-9.1845,0.4,2014-12-05,0.0
CA-2014-151162,EA-14035,TEC-PH-10001809,2,179.94,-44.985,0.4,2014-12-05,0.0
CA-2016-136686,RF-19840,FUR-FU-10004864,6,383.64,122.7648,0.0,2016-12-12,0.0
CA-2016-136686,RF-19840,OFF-AP-10002350,3,56.52,15.8256,0.0,2016-12-12,0.0
CA-2017-137498,LC-17050,OFF-AR-10003829,2,6.56,1.9024,0.0,2017-09-09,0.0
CA-2017-137498,LC-17050,FUR-CH-10003833,5,243.92,-15.245,0.2,2017-09-09,0.0
CA-2017-137498,LC-17050,OFF-PA-10000143,9,47.52,22.8096,0.0,2017-09-09,1.0
CA-2017-163818,PS-18970,FUR-FU-10000076,1,19.98,8.5914,0.0,2017-10-04,0.0
CA-2016-161158,PS-18970,OFF-AR-10000462,5,8.0,3.44,0.0,2016-05-09,0.0
CA-2014-116673,JO-15280,FUR-FU-10003829,2,6.16,1.9712,0.0,2014-12-15,0.0
CA-2017-105333,VP-21730,OFF-ST-10002182,4,83.56,1.6712,0.0,2017-11-30,0.0
CA-2017-105333,VP-21730,TEC-PH-10001468,3,546.06,163.818,0.0,2017-11-30,0.0
CA-2017-105333,VP-21730,OFF-ST-10001809,3,269.49,5.3898,0.0,2017-11-30,0.0
CA-2015-149993,GA-14725,OFF-FA-10001561,5,10.9,3.597,0.0,2015-03-19,0.0
CA-2014-168158,EM-14140,OFF-BI-10001759,2,6.096,2.2098,0.2,2014-07-19,0.0
CA-2016-115224,DB-13615,OFF-ST-10000615,3,34.05,9.534,0.0,2016-12-08,0.0
CA-2016-115224,DB-13615,OFF-ST-10003816,2,352.38,81.0474,0.0,2016-12-08,0.0
CA-2014-164742,ML-17395,FUR-CH-10002880,2,245.98,27.0578,0.0,2014-10-13,0.0
CA-2014-164742,ML-17395,OFF-BI-10004738,1,18.94,9.47,0.0,2014-10-13,1.0
US-2017-108014,JH-15430,OFF-BI-10003984,7,59.913,-45.9333,0.7,2017-11-19,0.0
US-2017-108014,JH-15430,OFF-BI-10003984,7,59.913,-45.9333,0.7,2017-11-19,0.0
US-2017-108014,JH-15430,OFF-BI-10003984,7,59.913,-45.9333,0.7,2017-11-19,0.0
CA-2017-160325,BP-11095,TEC-PH-10000984,2,391.98,109.7544,0.0,2017-09-24,0.0
CA-2017-160325,BP-11095,TEC-PH-10000984,2,391.98,109.7544,0.0,2017-09-24,0.0
CA-2017-160325,BP-11095,TEC-PH-10001944,3,437.85,131.355,0.0,2017-09-24,0.0
CA-2017-160325,BP-11095,TEC-PH-10001944,3,437.85,131.355,0.0,2017-09-24,0.0
CA-2015-159779,SB-20185,OFF-BI-10002735,2,68.62,32.2514,0.0,2015-09-25,0.0
CA-2015-159779,SB-20185,OFF-BI-10002735,2,68.62,32.2514,0.0,2015-09-25,0.0
CA-2015-159779,SB-20185,OFF-BI-10002735,2,68.62,32.2514,0.0,2015-09-25,0.0
CA-2017-151176,SV-20785,OFF-SU-10001165,3,25.02,6.5052,0.0,2017-02-13,0.0
CA-2017-151176,SV-20785,OFF-AR-10000614,3,10.71,2.7846,0.0,2017-02-13,0.0
CA-2014-108903,DO-13435,OFF-AR-10004010,2,55.984,4.1988,0.2,2014-10-03,0.0
CA-2014-108903,DO-13435,OFF-EN-10004030,5,14.48,4.887,0.2,2014-10-03,0.0
CA-2014-108903,DO-13435,TEC-AC-10003023,3,142.488,-3.5622,0.2,2014-10-03,0.0
CA-2016-117919,TB-21355,OFF-ST-10003572,1,14.16,1.062,0.2,2016-08-27,0.0
CA-2016-117919,TB-21355,OFF-PA-10004353,5,79.92,27.972,0.2,2016-08-27,0.0
CA-2015-142475,BS-11380,OFF-BI-10003718,6,590.352,206.6232,0.2,2015-12-03,1.0
CA-2016-134516,FM-14215,FUR-FU-10001546,2,17.088,1.068,0.2,2016-09-20,0.0
CA-2016-134516,FM-14215,FUR-FU-10001546,2,17.088,1.068,0.2,2016-09-20,0.0
CA-2016-134516,FM-14215,FUR-CH-10002880,1,98.392,-11.0691,0.2,2016-09-20,0.0
CA-2016-134516,FM-14215,FUR-CH-10002880,1,98.392,-11.0691,0.2,2016-09-20,0.0
CA-2017-105193,JL-15835,OFF-AR-10001547,5,11.05,2.9835,0.0,2017-03-25,0.0
CA-2015-168634,AF-10870,OFF-AP-10001626,2,7.78,2.0228,0.0,2015-12-06,0.0
CA-2017-117198,BG-11035,TEC-AC-10003033,2,659.9,217.767,0.0,2017-08-31,0.0
CA-2017-117198,BG-11035,TEC-AC-10003033,2,659.9,217.767,0.0,2017-08-31,0.0
CA-2015-145828,MB-17305,TEC-AC-10002323,3,53.04,-4.641,0.2,2015-10-05,0.0
CA-2017-121027,HW-14935,TEC-AC-10002049,2,843.9,371.316,0.0,2017-08-18,0.0
CA-2017-121027,HW-14935,TEC-AC-10002253,9,1496.16,224.424,0.0,2017-08-18,0.0
CA-2016-147431,AB-10105,OFF-ST-10003994,2,117.96,5.898,0.0,2016-02-02,0.0
CA-2016-158001,JP-15460,OFF-AR-10002399,5,21.3,8.733,0.0,2016-08-23,0.0
CA-2016-158001,JP-15460,OFF-AR-10002399,5,21.3,8.733,0.0,2016-08-23,0.0
CA-2016-158001,JP-15460,OFF-AP-10002118,5,1040.8,281.016,0.0,2016-08-23,0.0
CA-2016-158001,JP-15460,OFF-AP-10002118,5,1040.8,281.016,0.0,2016-08-23,0.0
CA-2016-158001,JP-15460,OFF-AR-10001954,6,29.34,7.9218,0.0,2016-08-23,0.0
CA-2016-158001,JP-15460,OFF-AR-10001954,6,29.34,7.9218,0.0,2016-08-23,0.0
CA-2017-125745,DV-13045,FUR-FU-10001591,2,19.52,5.368,0.2,2017-06-30,0.0
CA-2015-101154,CM-12190,OFF-ST-10004186,4,443.92,8.8784,0.0,2015-09-18,0.0
US-2016-124163,SC-20695,TEC-AC-10001908,5,499.95,174.9825,0.0,2016-09-25,0.0
US-2016-124163,SC-20695,OFF-AR-10000817,1,3.04,1.0336,0.0,2016-09-25,0.0
US-2016-124163,SC-20695,FUR-CH-10004218,2,201.96,50.49,0.0,2016-09-25,0.0
US-2016-124163,SC-20695,FUR-FU-10000755,11,68.64,17.16,0.0,2016-09-25,0.0
CA-2016-121748,VW-21775,TEC-AC-10003063,4,100.0,21.0,0.0,2016-10-24,0.0
CA-2016-121748,VW-21775,TEC-AC-10002637,2,359.98,21.5988,0.0,2016-10-24,1.0
CA-2014-126683,PP-18955,FUR-FU-10001706,2,6.16,2.9568,0.0,2014-09-29,0.0
CA-2014-126683,PP-18955,FUR-FU-10001706,2,6.16,2.9568,0.0,2014-09-29,0.0
CA-2014-126683,PP-18955,FUR-TA-10002958,9,2348.82,399.2994,0.0,2014-09-29,0.0
CA-2014-126683,PP-18955,FUR-TA-10002958,9,2348.82,399.2994,0.0,2014-09-29,0.0
CA-2017-148810,DR-12880,OFF-LA-10004689,6,13.872,4.6818,0.2,2017-06-26,0.0
CA-2017-148810,DR-12880,FUR-CH-10001545,3,273.552,-13.6776,0.2,2017-06-26,0.0
US-2016-146066,RB-19465,FUR-TA-10002530,9,815.292,-339.705,0.4,2016-08-21,0.0
CA-2014-127614,NF-18385,TEC-AC-10001432,3,234.45,103.158,0.0,2014-02-11,0.0
CA-2014-127614,NF-18385,TEC-AC-10001432,3,234.45,103.158,0.0,2014-02-11,0.0
